"unit","campaign","year","site","point_name","mean.lat","mean.lon","settlements","agriculture","habitat","dunes","Date","ITime","SciName","heb_name","count_individuals","subunit","observations_id","latitude","longitude","date","time","date_end","time_end","activity","orientation","type","body","tail","tail_type","stones_flipped","weather","temp_shade","temp_sun","site_description","obs_snout_len","obs_tail_len","obs_regentail_len","material","obs_notes","disturbance","sv","t","regen_t","substrate","survey_protocol","weather_desc","wind","sex_new","age","observation_type","Column","conc_lat_lon","start_Time","Date.time","Comments","new_plot_id","survey_ID","Occurrence","dist.noon","dist.noon.radians","dist.noon.radians.2h","sin.dist.noon","cos.dist.noon","sin.dist.noon.2h","cos.dist.noon.2h","dist.21.June","dist.21.June.radians","dist.21.June.radians.2h","sin.dist.21.June","cos.dist.21.June","sin.dist.21.June.2h","cos.dist.21.June.2h","scaled.temp.shade","scaled.temp.sun","track_obs_id","grp_id","is.rare.in.unit"
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","moving",NA,"direct",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scan",NA,"medium",NA,"subadult","direct",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,NA,NA,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Chalcides ocellatus","נחושית עינונית",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scan",NA,"medium",NA,NA,"indirect",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,1,97,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Chalcides sepsoides","נחושית חולות",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,NA,"indirect",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,1,290,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Laudakia vulgaris","חרדון מצוי",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scan",NA,"medium",NA,NA,"indirect",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,1,647,TRUE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Psammophis schokari","ארבע-קו מובהק",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","moving","near","direct",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,"משקל 2.18 גרם. חצה את השביל. אבקוע פצפון",NA,205,97,NA,"shrub","scan",NA,"medium",NA,"neonate","direct",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,NA,NA,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Psammophis schokari","ארבע-קו מובהק",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,NA,"indirect",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,1,552,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Spalerosophis diadema","מטבעון מדבר",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scan",NA,"medium",NA,NA,"indirect",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,1,633,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 3",31.619879180000005,34.52137550999999,"Near",NA,NA,"semi-shifting","2019-08-19","16:06:00","Stenodactylus sthenodactylus","ישימונית מצויה",1,NA,"",31.61987918,34.52137551,"19/08/2019","17:06:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,NA,"indirect",NA,"31.61987918_34.52137551","17:06:00","2019/08/19 16:06:00",NA,NA,"T3_Zikim Near Semi-Shifting 3",NA,-14760,-1.0733774899765127,-2.1467549799530254,-0.8788171126619654,0.4771587602596084,-0.8386705679454239,-0.5446390350150271,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,-0.9204044131231177,-1.2894925519299847,1,838,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 1",31.61379896,34.52163252,"Near",NA,NA,"semi-shifting","2019-08-19","19:18:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"",31.61379896,34.52163252,"19/08/2019","20:18:00","","","moving",NA,"direct",NA,NA,NA,NA,"רוח ערה",32.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scan",NA,"medium",NA,"juvenile","direct",NA,"31.61379896_34.52163252","20:18:00","2019/08/19 19:18:00",NA,NA,"T3_Zikim Near Semi-Shifting 1",NA,-26280,-1.9111355309337907,-3.8222710618675815,-0.9426414910921784,-0.3338068592337708,0.6293203910498372,-0.777145961456971,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.8472179088921473,0.9320058917983137,NA,NA,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 1",31.61379896,34.52163252,"Near",NA,NA,"semi-shifting","2019-08-19","19:18:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"",31.61379896,34.52163252,"19/08/2019","20:18:00","","","moving",NA,"direct",NA,NA,NA,NA,"רוח ערה",32.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,"neonate","direct",NA,"31.61379896_34.52163252","20:18:00","2019/08/19 19:18:00",NA,NA,"T3_Zikim Near Semi-Shifting 1",NA,-26280,-1.9111355309337907,-3.8222710618675815,-0.9426414910921784,-0.3338068592337708,0.6293203910498372,-0.777145961456971,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.8472179088921473,0.9320058917983137,NA,NA,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 1",31.61379896,34.52163252,"Near",NA,NA,"semi-shifting","2019-08-19","19:18:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"",31.61379896,34.52163252,"19/08/2019","20:18:00","","","moving",NA,"direct",NA,NA,NA,NA,"רוח ערה",32.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scan",NA,"medium",NA,"neonate","direct",NA,"31.61379896_34.52163252","20:18:00","2019/08/19 19:18:00",NA,NA,"T3_Zikim Near Semi-Shifting 1",NA,-26280,-1.9111355309337907,-3.8222710618675815,-0.9426414910921784,-0.3338068592337708,0.6293203910498372,-0.777145961456971,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.8472179088921473,0.9320058917983137,NA,NA,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 1",31.61379896,34.52163252,"Near",NA,NA,"semi-shifting","2019-08-19","19:18:00","Chalcides sepsoides","נחושית חולות",1,NA,"",31.61379896,34.52163252,"19/08/2019","20:18:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",32.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,NA,"indirect",NA,"31.61379896_34.52163252","20:18:00","2019/08/19 19:18:00",NA,NA,"T3_Zikim Near Semi-Shifting 1",NA,-26280,-1.9111355309337907,-3.8222710618675815,-0.9426414910921784,-0.3338068592337708,0.6293203910498372,-0.777145961456971,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.8472179088921473,0.9320058917983137,1,288,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 1",31.61379896,34.52163252,"Near",NA,NA,"semi-shifting","2019-08-19","19:18:00","Daboia palaestinae","צפע מצוי",1,NA,"",31.61379896,34.52163252,"19/08/2019","20:18:00","","","slough","in","slough",NA,NA,NA,NA,"רוח ערה",32.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burrow","scan",NA,"medium",NA,NA,"indirect",NA,"31.61379896_34.52163252","20:18:00","2019/08/19 19:18:00",NA,NA,"T3_Zikim Near Semi-Shifting 1",NA,-26280,-1.9111355309337907,-3.8222710618675815,-0.9426414910921784,-0.3338068592337708,0.6293203910498372,-0.777145961456971,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.8472179088921473,0.9320058917983137,NA,NA,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 1",31.61379896,34.52163252,"Near",NA,NA,"semi-shifting","2019-08-19","19:18:00","Psammophis schokari","ארבע-קו מובהק",1,NA,"",31.61379896,34.52163252,"19/08/2019","20:18:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",32.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scan",NA,"medium",NA,NA,"indirect",NA,"31.61379896_34.52163252","20:18:00","2019/08/19 19:18:00",NA,NA,"T3_Zikim Near Semi-Shifting 1",NA,-26280,-1.9111355309337907,-3.8222710618675815,-0.9426414910921784,-0.3338068592337708,0.6293203910498372,-0.777145961456971,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.8472179088921473,0.9320058917983137,1,551,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 1",31.61379896,34.52163252,"Near",NA,NA,"semi-shifting","2019-08-19","19:18:00","Stenodactylus sthenodactylus","ישימונית מצויה",1,NA,"",31.61379896,34.52163252,"19/08/2019","20:18:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",32.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,NA,"indirect",NA,"31.61379896_34.52163252","20:18:00","2019/08/19 19:18:00",NA,NA,"T3_Zikim Near Semi-Shifting 1",NA,-26280,-1.9111355309337907,-3.8222710618675815,-0.9426414910921784,-0.3338068592337708,0.6293203910498372,-0.777145961456971,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.8472179088921473,0.9320058917983137,1,837,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 2",31.61151798,34.5167663,"Near",NA,NA,"semi-shifting","2019-08-19","19:40:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"",31.61151798,34.5167663,"19/08/2019","20:40:00","","","moving",NA,"direct",NA,NA,NA,NA,"רוח ערה",33.8,48,NA,NA,NA,NA,NA,"על דרך ג'יפים בשולי החלקה",NA,NA,NA,NA,NA,"trail",NA,"medium",NA,"subadult","direct",NA,"31.61151798_34.5167663","20:40:00","2019/08/19 19:40:00",NA,NA,"T3_Zikim Near Semi-Shifting 2",NA,-27600,-2.007128639793479,-4.014257279586958,-0.90630778703665,-0.42261826174069933,0.7660444431189779,-0.6427876096865395,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,1.1921198253829293,1.0430808139847287,NA,NA,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 2",31.61151798,34.5167663,"Near",NA,NA,"semi-shifting","2019-08-19","19:40:00","Chalcides ocellatus","נחושית עינונית",1,NA,"",31.61151798,34.5167663,"19/08/2019","20:40:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",33.8,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,NA,"indirect",NA,"31.61151798_34.5167663","20:40:00","2019/08/19 19:40:00",NA,NA,"T3_Zikim Near Semi-Shifting 2",NA,-27600,-2.007128639793479,-4.014257279586958,-0.90630778703665,-0.42261826174069933,0.7660444431189779,-0.6427876096865395,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,1.1921198253829293,1.0430808139847287,1,96,FALSE
"Coastal Plain Sands","T3",2019,"Zikim","Zikim Near Semi-Shifting 2",31.61151798,34.5167663,"Near",NA,NA,"semi-shifting","2019-08-19","19:40:00","Chalcides sepsoides","נחושית חולות",1,NA,"",31.61151798,34.5167663,"19/08/2019","20:40:00","","","tracks",NA,"tracks",NA,NA,NA,NA,"רוח ערה",33.8,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trail",NA,"medium",NA,NA,"indirect",NA,"31.61151798_34.5167663","20:40:00","2019/08/19 19:40:00",NA,NA,"T3_Zikim Near Semi-Shifting 2",NA,-27600,-2.007128639793479,-4.014257279586958,-0.90630778703665,-0.42261826174069933,0.7660444431189779,-0.6427876096865395,59,1.0156381729413577,2.0312763458827154,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,1.1921198253829293,1.0430808139847287,1,289,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"fe4a4a4a-36d6-45ff-a2d2-2a2e43ed0187",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","moving",NA,"direct",NA,NA,NA,NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",NA,NA,NA,"","scan","","","","","direct","subadult","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,NA,NA,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"5f0ce7b9-20d4-426f-85b7-b290d0f7f35b",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","moving",NA,"direct",NA,NA,NA,NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",NA,NA,NA,"","scan","","","","","direct","juvenile","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,NA,NA,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"77eae929-42a2-4ca7-8545-d481ea5a32e2",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","moving",NA,"direct",NA,NA,"original",NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",NA,NA,NA,"","scan","","","","","direct","juvenile","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,NA,NA,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"22e3f379-8b93-4001-acb6-68fb6c7258dd",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","moving",NA,"direct",NA,NA,"broken",NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",NA,NA,NA,"","scan","","","","","direct","juvenile","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,NA,NA,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Chalcides sepsoides","נחושית חולות",1,NA,"b358de97-a89b-46e3-87e5-aba9559c6159",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","trapped",NA,"direct",NA,NA,"regenerated",NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",82,20,23,"","trap","","","","","direct","adult","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,NA,NA,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Chalcides sepsoides","נחושית חולות",1,NA,"3ddf8d79-cd88-4856-bc6f-927db96178df",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","tracks",NA,"tracks",NA,NA,NA,NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",NA,NA,NA,"","trail","","","","","indirect","indirect","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,1,291,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Spalerosophis diadema","מטבעון מדבר",1,NA,"3b6f754f-8d1a-4f30-91c0-f6f249757dae",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","immobile",NA,"direct",NA,NA,NA,NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",306,62,NA,"","scan","","","","","direct","juvenile","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,NA,NA,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Spalerosophis diadema","מטבעון מדבר",1,NA,"342901b7-2fa9-4a4c-8c01-8f6bf5f64ad7",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","tracks",NA,"tracks",NA,NA,NA,NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",NA,NA,NA,"","trail","","","","","indirect","indirect","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,1,634,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Stenodactylus sthenodactylus","ישימונית מצויה",1,NA,"a54ef44d-8279-4040-8f96-4ef0b32db47b",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","tracks",NA,"tracks",NA,NA,NA,NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",NA,NA,NA,"","trail","","","","","indirect","indirect","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,1,839,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 1",31.75178674,34.611842599999996,"Far",NA,NA,"semi-shifting","2021-09-26","15:00:00","Stenodactylus sthenodactylus","ישימונית מצויה",1,NA,"fc589f03-2008-451c-9fa2-01db61524bc9",31.75178674,34.6118426,"26/09/2021","16:00","27/09/2021","7:28","trapped",NA,"direct",NA,NA,"original",NA,"מעונן חלקית",25,25.6,"",NA,NA,NA,"","","",35,30,NA,"","trap","","","","","direct","adult","31.75178674_34.6118426","16:00:00","2021/09/26 15:00:00",NA,NA,"T4_Ashdod Far Semi-Shifting 1",NA,-10800,-0.7853981633974484,-1.5707963267948968,-0.7071067811865476,0.7071067811865475,-1,-1.6081428723391245e-16,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.7048407153163782,-1.4449974429909653,NA,NA,FALSE
"Coastal Plain Sands","T4",2021,"Ashdod","Ashdod Far Semi-Shifting 3",31.760232809999998,34.61866996999999,"Far",NA,NA,"semi-shifting","2021-09-26","15:19:00","Acanthodactylus scutellatus","שנונית חולות",1,NA,"a9cac08e-a741-41bf-b27b-d4eede81b6da",31.76023281,34.61866997,"26/09/2021","16:19","27/09/2021","7:57","moving",NA,"direct",NA,NA,"original",NA,"מעונן חלקית",24.5,25.9,"",NA,NA,NA,"","","",NA,NA,NA,"","scan","","","","","direct","subadult","31.76023281_34.61866997","16:19:00","2021/09/26 15:19:00",NA,NA,"T4_Ashdod Far Semi-Shifting 3",NA,-11940,-0.868301302867179,-1.736602605734358,-0.7632324697825289,0.6461239796429639,-0.9862856015372314,-0.1650476058606777,97,1.6697780131408764,3.3395560262817527,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.8126225642197479,-1.4116749663350412,NA,NA,FALSE
