"unit","year","campaign","subunit","site","point_name","survey_ID","Date","sin.dist.21.June","cos.dist.21.June","sin.dist.noon","cos.dist.noon","settlements","agriculture","dunes","habitat","mean.lon","mean.lat","NA","Ablepharus rueppellii","Acanthodactylus aegyptius","Acanthodactylus beershebensis","Acanthodactylus boskianus","Acanthodactylus scutellatus","Cerastes cerastes","Cerastes vipera","Chalcides guentheri","Chalcides ocellatus","Chalcides sepsoides","Chamaeleo chamaeleon","Daboia palaestinae","Dolichophis jugularis","Eirenis coronelloides","Eirenis decemlineatus","Eirenis rothii","Eryx jaculus","Eumeces schneiderii","Hemidactylus turcicus","Hemorrhois nummifer","Heremites vittatus","Laudakia vulgaris","Letheobia simoni","Lytorhynchus diadema","Macroprotodon cucullatus","Malpolon insignitus","Mediodactylus orientalis","Mesalina bahaeldini","Mesalina olivieri","Micrelaps muelleri","Myriopholis macrorhyncha","Ophiomorus latastii","Ophisops elegans","Phoenicolacerta laevis","Platyceps collaris","Platyceps rogersi","Psammophis schokari","Pseudopus apodus","Ptyodactylus guttatus","Ptyodactylus puiseuxi","Rhynchocalamus melanocephalus","Scincus scincus","Spalerosophis diadema","Stenodactylus petrii","Stenodactylus sthenodactylus","Telescopus fallax","Testudo graeca","Testudo kleinmanni","Trapelus agnetae","Trapelus savignii","Varanus griseus","Xerotyphlops syriacus"
"Coastal Plain Sands",2015,"T1",NA,"Ashkelon","Ashkelon Far Shifting 2","T1_Ashkelon Far Shifting 2","2015-10-06",0.9634705485641488,-0.2678143051621742,0.9999904807207345,0.004363309284746804,"Far",NA,"shifting",NA,34.59448643,31.72405972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Ashkelon","Ashkelon Far Shifting 3","T1_Ashkelon Far Shifting 3","2015-10-06",0.9634705485641488,-0.2678143051621742,0.9983916705573488,0.05669278756337759,"Far",NA,"shifting",NA,34.58867812,31.7126102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Ashkelon","Ashkelon Near Semi-Shifting 1","T1_Ashkelon Near Semi-Shifting 1","2015-10-06",0.9634705485641488,-0.2678143051621742,0.984807753012208,0.17364817766693041,"Near",NA,"semi-shifting",NA,34.60432269,31.70919784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Ashkelon","Ashkelon Near Semi-Shifting 2","T1_Ashkelon Near Semi-Shifting 2","2015-10-06",0.9634705485641488,-0.2678143051621742,0.9986295347545738,-0.05233595624294362,"Near",NA,"semi-shifting",NA,34.62138511,31.73060424,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Ashkelon","Ashkelon Near Semi-Shifting 3","T1_Ashkelon Near Semi-Shifting 3","2015-10-06",0.9634705485641488,-0.2678143051621742,0.9961946980917455,-0.08715574274765801,"Near",NA,"semi-shifting",NA,34.61718501,31.73423081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Far Semi-Shifting 1","T1_Caesarea Far Semi-Shifting 1","2015-09-16",0.9973249731081555,0.07309512989807777,0.992546151641322,0.12186934340514771,"Far",NA,"semi-shifting",NA,34.91354024,32.47119893,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Far Semi-Shifting 2","T1_Caesarea Far Semi-Shifting 2","2015-10-05",0.9679377830240642,-0.25119006388481935,0.996917333733128,0.078459095727845,"Far",NA,"semi-shifting",NA,34.90849147,32.47835762,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Far Semi-Shifting 3","T1_Caesarea Far Semi-Shifting 3","2015-10-05",0.9679377830240642,-0.25119006388481935,0.9790454724845838,0.20364175114017766,"Far",NA,"semi-shifting",NA,34.90922993,32.47487889,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Far Shifting 1","T1_Caesarea Far Shifting 1","2015-09-16",0.9973249731081555,0.07309512989807777,0.9099612708765432,0.41469324265623914,"Far",NA,"shifting",NA,34.90506354,32.47565427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Far Shifting 2","T1_Caesarea Far Shifting 2","2015-09-16",0.9973249731081555,0.07309512989807777,0.9961946980917455,0.08715574274765814,"Far",NA,"shifting",NA,34.91334214,32.4718945,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Far Shifting 3","T1_Caesarea Far Shifting 3","2015-10-05",0.9679377830240642,-0.25119006388481935,0.9876883405951378,0.15643446504023092,"Far",NA,"shifting",NA,34.90914864,32.47617926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Near Semi-Shifting 1","T1_Caesarea Near Semi-Shifting 1","2015-09-16",0.9973249731081555,0.07309512989807777,0.9713420698132614,0.2376858923261731,"Near",NA,"semi-shifting",NA,34.90934021,32.47180884,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Near Semi-Shifting 2","T1_Caesarea Near Semi-Shifting 2","2015-09-16",0.9973249731081555,0.07309512989807777,0.9411760152563706,0.3379167180033271,"Near",NA,"semi-shifting",NA,34.90359274,32.47459166,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Caesarea","Caesarea Near Semi-Shifting 3","T1_Caesarea Near Semi-Shifting 3","2015-09-16",0.9973249731081555,0.07309512989807777,0.9978589232386035,-0.06540312923014314,"Near",NA,"semi-shifting",NA,34.89938353,32.47569074,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Far Semi-Shifting 1","T1_Zikim Far Semi-Shifting 1","2015-10-23",0.8452490573530633,-0.5343725582809786,0.8064446042674825,0.5913096483635825,"Far",NA,"semi-shifting",NA,34.52790725,31.617952660000004,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Far Semi-Shifting 2","T1_Zikim Far Semi-Shifting 2","2015-10-23",0.8452490573530633,-0.5343725582809786,0.9366721892483976,0.35020738125946743,"Far",NA,"semi-shifting",NA,34.51777231,31.61583271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Far Semi-Shifting 3","T1_Zikim Far Semi-Shifting 3","2015-10-23",0.8452490573530633,-0.5343725582809786,0.9366721892483976,0.35020738125946743,"Far",NA,"semi-shifting",NA,34.51903742999999,31.617565133999996,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Far Shifting 1","T1_Zikim Far Shifting 1","2015-10-23",0.8452490573530633,-0.5343725582809786,0.9733792584604485,0.22920039092241404,"Far",NA,"shifting",NA,34.51249738,31.61681834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Far Shifting 2","T1_Zikim Far Shifting 2","2015-10-23",0.8452490573530633,-0.5343725582809786,0.9890158633619168,0.14780941112961055,"Far",NA,"shifting",NA,34.50955358,31.614468739999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Far Shifting 3","T1_Zikim Far Shifting 3","2015-10-23",0.8452490573530633,-0.5343725582809786,0.9624552364536473,0.2714404498650743,"Far",NA,"shifting",NA,34.51235472,31.61857493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Near Semi-Shifting 1","T1_Zikim Near Semi-Shifting 1","2015-10-23",0.8452490573530633,-0.5343725582809786,1,-1.6081428723391245e-16,"Near",NA,"semi-shifting",NA,34.52163252,31.61379896,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Near Semi-Shifting 2","T1_Zikim Near Semi-Shifting 2","2015-10-23",0.8452490573530633,-0.5343725582809786,0.9975640502598242,0.06975647374412523,"Near",NA,"semi-shifting",NA,34.5167663,31.61151798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2015,"T1",NA,"Zikim","Zikim Near Semi-Shifting 3","T1_Zikim Near Semi-Shifting 3","2015-10-23",0.8452490573530633,-0.5343725582809786,0.8968727415326883,0.44228869021900147,"Near",NA,"semi-shifting",NA,34.52137550999999,31.61987918,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Far Semi-Shifting 1","T2_Ashdod Far Semi-Shifting 1","2017-08-06",0.7116566222817746,0.7025274741691571,-0.8703556959398997,0.4924235601034671,"Far",NA,"semi-shifting",NA,34.611842599999996,31.75178674,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Far Semi-Shifting 2","T2_Ashdod Far Semi-Shifting 2","2017-08-06",0.7116566222817746,0.7025274741691571,-0.9930684569549263,0.1175373974578377,"Far",NA,"semi-shifting",NA,34.63104228,31.75970432,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Far Semi-Shifting 3","T2_Ashdod Far Semi-Shifting 3","2017-08-06",0.7116566222817746,0.7025274741691571,-0.9205048534524404,0.3907311284892737,"Far",NA,"semi-shifting",NA,34.61866996999999,31.760232809999998,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Far Shifting 1","T2_Ashdod Far Shifting 1","2017-08-06",0.7116566222817746,0.7025274741691571,-0.9483236552061993,0.3173046564050921,"Far",NA,"shifting",NA,34.62450840999999,31.75771835,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Far Shifting 2","T2_Ashdod Far Shifting 2","2017-08-06",0.7116566222817746,0.7025274741691571,-0.9659258262890683,0.25881904510252074,"Far",NA,"shifting",NA,34.62450973,31.759746519999997,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Far Shifting 3","T2_Ashdod Far Shifting 3","2017-08-06",0.7116566222817746,0.7025274741691571,-0.981627183447664,0.19080899537654492,"Far",NA,"shifting",NA,34.6266927,31.7589917,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Near Semi-Shifting 1","T2_Ashdod Near Semi-Shifting 1","2017-08-06",0.7116566222817746,0.7025274741691571,-0.9743700647852352,-0.22495105434386503,"Near",NA,"semi-shifting",NA,34.62928404000001,31.745254820000007,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Near Semi-Shifting 2","T2_Ashdod Near Semi-Shifting 2","2017-08-06",0.7116566222817746,0.7025274741691571,-0.9930684569549263,-0.11753739745783758,"Near",NA,"semi-shifting",NA,34.62045073,31.76645591,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashdod","Ashdod Near Semi-Shifting 3","T2_Ashdod Near Semi-Shifting 3","2017-08-06",0.7116566222817746,0.7025274741691571,-0.9998476951563913,0.0174524064372836,"Near",NA,"semi-shifting",NA,34.63014823,31.76380334,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Far Semi-Shifting 1","T2_Ashkelon Far Semi-Shifting 1","2017-08-03",0.6744436188329455,0.7383263540031065,-0.9469301294951056,0.3214394653031617,"Far",NA,"semi-shifting",NA,34.60645652,31.720104409999994,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Far Semi-Shifting 2","T2_Ashkelon Far Semi-Shifting 2","2017-08-03",0.6744436188329455,0.7383263540031065,-0.9081431738250813,0.41865973753742813,"Far",NA,"semi-shifting",NA,34.61261335,31.71950099,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Far Semi-Shifting 3","T2_Ashkelon Far Semi-Shifting 3","2017-08-03",0.6744436188329455,0.7383263540031065,-0.9807852804032304,0.19509032201612833,"Far",NA,"semi-shifting",NA,34.607989229999994,31.71594876,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Far Shifting 1","T2_Ashkelon Far Shifting 1","2017-08-03",0.6744436188329455,0.7383263540031065,-0.998134798421867,-0.06104853953485656,"Far",NA,"shifting",NA,34.597161879999994,31.71275766,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Far Shifting 2","T2_Ashkelon Far Shifting 2","2017-08-03",0.6744436188329455,0.7383263540031065,-0.9869963665602319,-0.1607425656038262,"Far",NA,"shifting",NA,34.59448643,31.724059720000003,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Far Shifting 3","T2_Ashkelon Far Shifting 3","2017-08-03",0.6744436188329455,0.7383263540031065,-0.9999904807207345,0.004363309284746804,"Far",NA,"shifting",NA,34.58867812,31.7126102,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Near Semi-Shifting 1","T2_Ashkelon Near Semi-Shifting 1","2017-08-03",0.6744436188329455,0.7383263540031065,-0.992004949679715,0.12619896913582995,"Near",NA,"semi-shifting",NA,34.60432269,31.70919784,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Near Semi-Shifting 2","T2_Ashkelon Near Semi-Shifting 2","2017-08-03",0.6744436188329455,0.7383263540031065,-0.8571673007021122,0.5150380749100544,"Near",NA,"semi-shifting",NA,34.62138511,31.730604239999995,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Coastal Plain Sands",2017,"T2",NA,"Ashkelon","Ashkelon Near Semi-Shifting 3","T2_Ashkelon Near Semi-Shifting 3","2017-08-03",0.6744436188329455,0.7383263540031065,-0.7986355100472928,0.6018150231520484,"Near",NA,"semi-shifting",NA,34.61718501000001,31.734230809999996,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Far Semi-Shifting 1","T2_Caesarea Far Semi-Shifting 1","2017-08-13",0.7909456567567772,0.6118864012687243,-0.8594064115014526,0.5112930860770523,"Far",NA,"semi-shifting",NA,34.91354024,32.47119893,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Far Semi-Shifting 2","T2_Caesarea Far Semi-Shifting 2","2017-08-13",0.7909456567567772,0.6118864012687243,-0.9997620270799091,0.02181488503456116,"Far",NA,"semi-shifting",NA,34.90849147,32.47835762,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Far Semi-Shifting 3","T2_Caesarea Far Semi-Shifting 3","2017-08-13",0.7909456567567772,0.6118864012687243,-0.9914448613738104,-0.1305261922200516,"Far",NA,"semi-shifting",NA,34.90922993,32.47487889,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Far Shifting 1","T2_Caesarea Far Shifting 1","2017-08-13",0.7909456567567772,0.6118864012687243,-0.9713420698132614,0.2376858923261731,"Far",NA,"shifting",NA,34.90506354,32.47565427,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Far Shifting 2","T2_Caesarea Far Shifting 2","2017-08-13",0.7909456567567772,0.6118864012687243,-0.8338858220671681,0.5519369853120583,"Far",NA,"shifting",NA,34.91334214,32.4718945,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Far Shifting 3","T2_Caesarea Far Shifting 3","2017-08-13",0.7909456567567772,0.6118864012687243,-0.9978589232386035,-0.06540312923014314,"Far",NA,"shifting",NA,34.90914864,32.47617926,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Near Semi-Shifting 1","T2_Caesarea Near Semi-Shifting 1","2017-08-13",0.7909456567567772,0.6118864012687243,-0.9271838545667874,0.37460659341591196,"Near",NA,"semi-shifting",NA,34.90934021,32.47180884,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Near Semi-Shifting 2","T2_Caesarea Near Semi-Shifting 2","2017-08-13",0.7909456567567772,0.6118864012687243,-0.9869963665602319,0.1607425656038261,"Near",NA,"semi-shifting",NA,34.90359274,32.474591659999994,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Caesarea","Caesarea Near Semi-Shifting 3","T2_Caesarea Near Semi-Shifting 3","2017-08-13",0.7909456567567772,0.6118864012687243,-0.9537169507482269,-0.30070579950427295,"Near",NA,"semi-shifting",NA,34.89938353,32.47569074,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Zikim","Zikim Far Semi-Shifting 1","T2_Zikim Far Semi-Shifting 1","2017-07-24",0.5380051715382996,0.8429415373547828,-0.9063077870366499,0.42261826174069944,"Far",NA,"semi-shifting",NA,34.52790725,31.617952660000007,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Zikim","Zikim Far Semi-Shifting 2","T2_Zikim Far Semi-Shifting 2","2017-07-24",0.5380051715382996,0.8429415373547828,-0.9908658973868822,0.13485093027372308,"Far",NA,"semi-shifting",NA,34.51777231,31.615832710000003,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Coastal Plain Sands",2017,"T2",NA,"Zikim","Zikim Far Semi-Shifting 3","T2_Zikim Far Semi-Shifting 3","2017-07-24",0.5380051715382996,0.8429415373547828,-0.9772311064626789,0.21217767215644634,"Far",NA,"semi-shifting",NA,34.519353710000004,31.61799824,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Coastal Plain Sands",2017,"T2",NA,"Zikim","Zikim Far Shifting 1","T2_Zikim Far Shifting 1","2017-07-24",0.5380051715382996,0.8429415373547828,-0.9914448613738104,-0.1305261922200516,"Far",NA,"shifting",NA,34.512497380000006,31.616818340000002,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
