"year","site","Date","dist.21.June","dist.21.June.radians","dist.21.June.radians.2h","year.count","sin.dist.21.June","cos.dist.21.June","predicted.abnd","predicted.abnd.se"
2019.22,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.2200000000000273,0.47873384011578846,0.8779600847008882,9.973396280767645,0.9122539416301223
2019.25,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.25,0.47873384011578846,0.8779600847008882,9.908725564174421,0.9023427822908429
2019.28,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.2799999999999727,0.47873384011578846,0.8779600847008882,9.84447419335539,0.8927174744201068
2019.31,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.3099999999999454,0.47873384011578846,0.8779600847008882,9.78063944913737,0.8833759344647536
2019.34,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.339999999999918,0.47873384011578846,0.8779600847008882,9.717218629979167,0.8743159795252131
2019.37,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.369999999999891,0.47873384011578846,0.8779600847008882,9.654209051857263,0.8655353236138135
2019.4,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.400000000000091,0.47873384011578846,0.8779600847008882,9.591608048151729,0.8570315742260887
2019.43,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.4300000000000637,0.47873384011578846,0.8779600847008882,9.529412969535283,0.8488022292609063
2019.46,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.4600000000000364,0.47873384011578846,0.8779600847008882,9.467621183858325,0.8408446743227107
2019.49,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.490000000000009,0.47873384011578846,0.8779600847008882,9.406230076039417,0.8331561804397554
2019.52,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.519999999999982,0.47873384011578846,0.8779600847008882,9.345237047954166,0.8257339022277996
2019.55,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.5499999999999545,0.47873384011578846,0.8779600847008882,9.284639518325255,0.8185748765274603
2019.58,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.5799999999999272,0.47873384011578846,0.8779600847008882,9.224434922613186,0.811676021539843
2019.61,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.6099999999999,0.47873384011578846,0.8779600847008882,9.16462071290778,0.8050341364816066
2019.64,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.6400000000001,0.47873384011578846,0.8779600847008882,9.105194357819876,0.7986459017765876
2019.67,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.6700000000000728,0.47873384011578846,0.8779600847008882,9.046153342375991,0.7925078797971448
2019.7,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.7000000000000455,0.47873384011578846,0.8779600847008882,8.987495167909207,0.7866165161627401
2019.73,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.730000000000018,0.47873384011578846,0.8779600847008882,8.929217351955218,0.7809681416001066
2019.76,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.759999999999991,0.47873384011578846,0.8779600847008882,8.871317428146801,0.7755589743626071
2019.79,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.7899999999999636,0.47873384011578846,0.8779600847008882,8.81379294610947,0.7703851232023148
2019.82,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.8199999999999363,0.47873384011578846,0.8779600847008882,8.756641471357753,0.7654425908828424
2019.85,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.849999999999909,0.47873384011578846,0.8779600847008882,8.699860585192157,0.7607272782159563
2019.88,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.880000000000109,0.47873384011578846,0.8779600847008882,8.643447884596405,0.7562349886000755
2019.91,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.910000000000082,0.47873384011578846,0.8779600847008882,8.587400982137416,0.7519614330343181
2019.94,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.9400000000000546,0.47873384011578846,0.8779600847008882,8.531717505861726,0.7479022355767141
